Field,Value,Neg,Pos,Total,Ratio
device_ip,f8ceda1f,50,14,64,0.21875
device_ip,011a4c8a,46,18,64,0.28125
device_id,fbf1c824,55,9,64,0.14062
device_ip,92a57c8d,49,15,64,0.23438
device_ip,6a4da849,63,1,64,0.01562
device_ip,9fb18b16,44,20,64,0.3125
device_ip,32a70015,54,10,64,0.15625
device_ip,14f980d6,64,0,64,0.0
device_ip,a12c8126,51,13,64,0.20312
device_ip,65d0af66,64,0,64,0.0
device_ip,5c0c3292,62,2,64,0.03125
device_ip,c8d3ad15,56,8,64,0.125
device_ip,1fa7f6ca,58,6,64,0.09375
device_ip,a8844636,51,13,64,0.20312
device_ip,cb0510b8,64,0,64,0.0
app_id,eae89c26,64,0,64,0.0
device_ip,e9d89ffb,61,3,64,0.04688
device_id,5ec0d104,64,0,64,0.0
site_domain,11672fe0,52,12,64,0.1875
device_ip,cf629db6,64,0,64,0.0
device_ip,c3ca3833,59,5,64,0.07812
device_ip,5be2634a,47,17,64,0.26562
device_ip,f6370ecb,64,0,64,0.0
device_ip,24f568c6,63,1,64,0.01562
device_ip,40bd1d7f,57,7,64,0.10938
device_ip,909094e7,63,1,64,0.01562
device_ip,2b6e8b4e,59,5,64,0.07812
device_ip,d49391e1,51,13,64,0.20312
device_ip,28bbecd1,64,0,64,0.0
device_ip,b0dbcc3e,44,20,64,0.3125
device_ip,a973e566,58,6,64,0.09375
device_ip,d7862b88,51,13,64,0.20312
device_ip,c30f8955,64,0,64,0.0
device_ip,9d241e39,57,7,64,0.10938
device_ip,2c9d45a7,64,0,64,0.0
device_ip,97014457,62,2,64,0.03125
device_ip,aa047898,38,26,64,0.40625
device_ip,c666bd55,56,8,64,0.125
device_id,8ffde353,63,1,64,0.01562
device_ip,e22616e3,44,20,64,0.3125
device_ip,f42256bf,63,1,64,0.01562
device_ip,fad888fd,30,34,64,0.53125
device_ip,b36456fd,39,25,64,0.39062
device_ip,4b3d2bd1,55,9,64,0.14062
device_ip,32923639,61,3,64,0.04688
device_id,03c31cd5,57,7,64,0.10938
device_ip,20d8d838,57,7,64,0.10938
device_ip,453beb61,49,15,64,0.23438
device_ip,6fccaf1b,62,2,64,0.03125
device_ip,c1c3b599,63,1,64,0.01562
device_ip,eefc0fdf,64,0,64,0.0
device_ip,0ba8d574,58,6,64,0.09375
device_ip,8fdd1fb7,63,1,64,0.01562
device_ip,bd953d46,51,13,64,0.20312
device_model,f3a45956,64,0,64,0.0
device_ip,ba2e0823,64,0,64,0.0
device_ip,e84c4098,53,11,64,0.17188
device_ip,73f38f88,62,2,64,0.03125
device_ip,dc5ed668,46,18,64,0.28125
device_id,f6a56bfb,55,9,64,0.14062
site_id,8eb5ccad,64,0,64,0.0
device_ip,06c8c184,57,7,64,0.10938
device_id,99b9bb23,64,0,64,0.0
device_id,656b6402,31,33,64,0.51562
device_ip,aad81dee,63,1,64,0.01562
device_id,34842ab3,64,0,64,0.0
device_id,0a39344f,62,2,64,0.03125
device_ip,fb05acac,62,2,64,0.03125
device_ip,8be9af16,37,27,64,0.42188
device_id,9c08e8cc,53,11,64,0.17188
device_ip,86747b7b,46,18,64,0.28125
device_ip,e6e17711,51,13,64,0.20312
device_model,ed39fff5,44,20,64,0.3125
device_ip,0032e16b,45,19,64,0.29688
device_id,68062af6,64,0,64,0.0
device_ip,f7058d05,63,1,64,0.01562
site_domain,d2e45ad2,61,3,64,0.04688
device_ip,30d35bae,61,3,64,0.04688
device_id,cc69e09a,63,1,64,0.01562
device_id,864d5506,64,0,64,0.0
device_ip,4f0e28e6,64,0,64,0.0
device_id,7db6f810,64,0,64,0.0
device_id,f2241673,64,0,64,0.0
device_ip,495f2c9e,61,3,64,0.04688
device_ip,b27d4916,60,4,64,0.0625
device_ip,f4ad8eba,64,0,64,0.0
device_ip,80337ceb,35,29,64,0.45312
device_ip,7c04fd15,58,6,64,0.09375
device_id,5e96afd0,63,1,64,0.01562
device_ip,04f13e8c,59,5,64,0.07812
device_ip,4ba287c4,50,14,64,0.21875
device_ip,846abbe3,56,8,64,0.125
device_ip,b2cf26af,62,2,64,0.03125
device_ip,35f01e6a,56,8,64,0.125
device_id,85ffe47d,64,0,64,0.0
device_ip,ea129308,47,17,64,0.26562
device_ip,71c50a59,64,0,64,0.0
device_ip,81373fc1,56,8,64,0.125
device_ip,0f779992,54,10,64,0.15625
device_ip,cd5ac5fa,57,7,64,0.10938
device_model,bb01a955,48,16,64,0.25
device_ip,5cb4ad2b,47,17,64,0.26562
device_ip,258c3c90,62,2,64,0.03125
device_ip,58b91a44,64,0,64,0.0
device_ip,e5dcf639,63,1,64,0.01562
device_ip,3c3f2510,61,3,64,0.04688
device_ip,fce83538,49,15,64,0.23438
device_ip,ee123758,63,1,64,0.01562
device_ip,5fbd0cd6,40,24,64,0.375
device_ip,4738705d,44,20,64,0.3125
device_ip,a429db66,64,0,64,0.0
device_ip,22637a94,52,12,64,0.1875
device_id,a31468d7,61,3,64,0.04688
device_ip,c9b36db4,64,0,64,0.0
device_ip,24c89e5c,62,2,64,0.03125
device_id,2a661a63,64,0,64,0.0
device_ip,40ce7aeb,62,2,64,0.03125
device_ip,14b56821,58,6,64,0.09375
device_id,f0b20bdf,64,0,64,0.0
device_ip,369fbdc9,59,5,64,0.07812
device_ip,402d98d5,58,6,64,0.09375
device_ip,1234cd5b,50,14,64,0.21875
device_ip,522421fe,64,0,64,0.0
device_ip,a338dfff,59,5,64,0.07812
device_ip,edf06e1d,63,1,64,0.01562
device_ip,d88af759,63,1,64,0.01562
device_id,10110070,64,0,64,0.0
device_ip,eb1cfb58,54,10,64,0.15625
device_ip,7499b351,63,1,64,0.01562
device_ip,5edb4643,51,13,64,0.20312
device_id,91e28220,64,0,64,0.0
device_ip,12e89087,49,15,64,0.23438
C14,22880,57,7,64,0.10938
device_ip,d401a895,55,9,64,0.14062
device_ip,daf3918a,56,8,64,0.125
device_ip,5790bc6a,48,16,64,0.25
device_ip,3b8461b6,59,5,64,0.07812
device_ip,a7b84b39,44,20,64,0.3125
device_ip,b2560d08,62,2,64,0.03125
device_ip,4479297f,43,21,64,0.32812
device_ip,8f70a07f,51,13,64,0.20312
device_ip,ea225f5d,63,1,64,0.01562
device_ip,5faff5c5,56,8,64,0.125
device_ip,1ccf2de2,64,0,64,0.0
device_ip,4ca83a4f,60,4,64,0.0625
device_ip,a64be350,63,1,64,0.01562
device_ip,26645782,57,7,64,0.10938
device_id,e5c79772,59,5,64,0.07812
device_ip,09540be8,64,0,64,0.0
device_ip,798d75d3,50,14,64,0.21875
device_ip,2ceb6b8d,62,2,64,0.03125
device_ip,3bc67919,46,18,64,0.28125
device_ip,67808010,62,2,64,0.03125
device_ip,eb34c306,52,12,64,0.1875
device_ip,9b0e0a46,40,24,64,0.375
device_ip,d5f43de7,42,22,64,0.34375
device_ip,14fd07fd,55,9,64,0.14062
device_ip,38adfe8e,61,3,64,0.04688
device_ip,6336b198,64,0,64,0.0
device_ip,9057b6cf,64,0,64,0.0
device_ip,05e475f1,63,1,64,0.01562
device_id,a1063c09,64,0,64,0.0
device_ip,e3f0ae66,64,0,64,0.0
device_ip,0047be25,57,7,64,0.10938
device_ip,8cfe089a,64,0,64,0.0
site_domain,f21dd45b,58,6,64,0.09375
device_ip,fa12eecb,44,20,64,0.3125
device_model,3b99f2e3,50,14,64,0.21875
device_ip,c86bd945,52,12,64,0.1875
device_ip,543b88dd,57,7,64,0.10938
device_ip,29783333,52,12,64,0.1875
device_ip,4c388db0,56,8,64,0.125
device_ip,4b80df18,63,1,64,0.01562
device_ip,daa0ca57,64,0,64,0.0
device_ip,41969c2a,41,23,64,0.35938
site_domain,69e7c986,41,23,64,0.35938
device_ip,d1c9c030,64,0,64,0.0
device_ip,cf8c9145,59,5,64,0.07812
device_ip,c5c570b6,64,0,64,0.0
device_ip,8246497c,47,17,64,0.26562
device_ip,83eb35f2,64,0,64,0.0
device_ip,dfe3aa02,53,11,64,0.17188
device_ip,8f80e4cb,64,0,64,0.0
device_ip,3225177a,64,0,64,0.0
device_ip,04b1c8a8,41,23,64,0.35938
device_ip,4db5072e,49,15,64,0.23438
device_ip,34f5ac10,63,1,64,0.01562
device_ip,770ef52f,52,12,64,0.1875
device_ip,1a138e12,42,22,64,0.34375
device_ip,7671c673,62,2,64,0.03125
device_ip,65267948,53,11,64,0.17188
device_ip,91b1f191,40,24,64,0.375
device_ip,1de4e2cf,52,12,64,0.1875
device_id,2829f1d0,62,2,64,0.03125
device_ip,10aab7a1,64,0,64,0.0
device_ip,57a870c9,48,16,64,0.25
device_ip,1d0ad4cf,49,15,64,0.23438
device_ip,2f12b2bb,56,8,64,0.125
device_ip,0221a116,44,20,64,0.3125
device_ip,3b468ad9,50,14,64,0.21875
device_ip,3fc8adb6,52,12,64,0.1875
device_ip,f5647ec5,63,1,64,0.01562
device_ip,4ca59326,61,3,64,0.04688
device_ip,c1c2fd01,64,0,64,0.0
device_model,00498a3a,54,11,65,0.16923
device_ip,21fcf676,42,23,65,0.35385
device_ip,ec5a7d9d,55,10,65,0.15385
device_ip,6a54f4f4,62,3,65,0.04615
device_ip,81092c4d,58,7,65,0.10769
device_ip,f90954c0,44,21,65,0.32308
device_model,24ad3fc2,43,22,65,0.33846
site_domain,5df6c50c,53,12,65,0.18462
device_ip,3686ec09,65,0,65,0.0
device_ip,69e26cdc,55,10,65,0.15385
device_ip,a28ffd84,58,7,65,0.10769
device_ip,ae7a259a,54,11,65,0.16923
device_ip,a1628cf9,56,9,65,0.13846
device_ip,f5e79bad,38,27,65,0.41538
device_ip,29a2a281,55,10,65,0.15385
device_ip,76970443,56,9,65,0.13846
device_ip,0f5ae396,63,2,65,0.03077
device_ip,0549942f,62,3,65,0.04615
C14,22842,59,6,65,0.09231
device_ip,35455e8b,49,16,65,0.24615
device_ip,6d45ec82,60,5,65,0.07692
device_ip,10b7a9f0,56,9,65,0.13846
device_ip,6abc5496,64,1,65,0.01538
device_ip,4556052b,63,2,65,0.03077
site_id,3a07270d,56,9,65,0.13846
device_ip,0cbac5da,65,0,65,0.0
device_ip,024bf6f3,65,0,65,0.0
device_id,df0937b5,60,5,65,0.07692
device_ip,68992ca8,58,7,65,0.10769
device_id,ec0d9b6b,58,7,65,0.10769
device_ip,9477a764,52,13,65,0.2
device_id,0d97b65d,65,0,65,0.0
device_ip,8c1ff6d8,37,28,65,0.43077
device_id,4269b01f,48,17,65,0.26154
device_id,b0e5acd5,64,1,65,0.01538
device_ip,cd9c838e,65,0,65,0.0
device_ip,464f38d9,63,2,65,0.03077
device_ip,e9a6bf76,49,16,65,0.24615
device_ip,f1a651a0,61,4,65,0.06154
device_ip,a75b70f3,65,0,65,0.0
device_id,b6f90873,61,4,65,0.06154
device_ip,6a7ee3dc,47,18,65,0.27692
device_ip,3822cdcb,63,2,65,0.03077
device_ip,74abf00d,64,1,65,0.01538
device_ip,5b06301f,45,20,65,0.30769
device_ip,9e4e3999,62,3,65,0.04615
device_ip,717c476b,55,10,65,0.15385
device_id,714c406e,54,11,65,0.16923
device_ip,d264e529,48,17,65,0.26154
device_ip,b2cd4b38,43,22,65,0.33846
device_ip,c82c0138,53,12,65,0.18462
device_ip,0a33ec5f,61,4,65,0.06154
device_id,52117965,60,5,65,0.07692
device_ip,95d2f3bd,65,0,65,0.0
device_id,1287bd7f,46,19,65,0.29231
device_ip,3466ce2d,65,0,65,0.0
device_ip,e89da4b2,57,8,65,0.12308
device_ip,82258a00,52,13,65,0.2
device_ip,8ef6e1dd,63,2,65,0.03077
device_ip,3a175083,63,2,65,0.03077
app_id,f6eb87a5,64,1,65,0.01538
device_ip,5f29c167,58,7,65,0.10769
app_id,650a75be,43,22,65,0.33846
app_id,e7f07c35,58,7,65,0.10769
device_id,1902223c,64,1,65,0.01538
device_ip,62ff9aec,56,9,65,0.13846
device_ip,026a87c5,45,20,65,0.30769
device_ip,9f541c53,65,0,65,0.0
device_ip,e61a85c3,56,9,65,0.13846
device_ip,550c7b10,49,16,65,0.24615
device_ip,fbfd4e53,54,11,65,0.16923
device_ip,04ac6c44,59,6,65,0.09231
device_ip,351a272e,53,12,65,0.18462
device_id,f8b70399,63,2,65,0.03077
device_ip,4a850c18,56,9,65,0.13846
app_id,bfacc7b7,36,29,65,0.44615
device_ip,b1faa45d,61,4,65,0.06154
device_id,47e14b00,65,0,65,0.0
device_ip,1c746422,63,2,65,0.03077
app_id,d066a455,47,18,65,0.27692
device_ip,9ac94138,61,4,65,0.06154
device_ip,73015835,63,2,65,0.03077
device_ip,ceb35385,52,13,65,0.2
device_ip,295be847,65,0,65,0.0
device_ip,7d0170b7,65,0,65,0.0
device_ip,8ab33c30,65,0,65,0.0
device_ip,f980969b,65,0,65,0.0
device_ip,16dfcf95,57,8,65,0.12308
device_ip,09b49f7e,64,1,65,0.01538
site_domain,8112c503,64,1,65,0.01538
device_ip,4b0decbc,53,12,65,0.18462
device_ip,0ff35d98,62,3,65,0.04615
device_ip,5af952d6,58,7,65,0.10769
device_ip,448d35f8,65,0,65,0.0
device_ip,3acc809a,57,8,65,0.12308
device_ip,d61ef1f6,65,0,65,0.0
device_ip,5c58d15e,65,0,65,0.0
device_ip,d3293f65,61,4,65,0.06154
device_ip,9eacc088,56,9,65,0.13846
device_ip,937ee881,59,6,65,0.09231
device_ip,dff73376,65,0,65,0.0
C14,21388,63,2,65,0.03077
device_ip,8b288f4f,47,18,65,0.27692
device_ip,406e2fc6,62,3,65,0.04615
device_ip,65c07b77,53,12,65,0.18462
device_ip,eadf1879,65,0,65,0.0
device_ip,acc94317,64,1,65,0.01538
device_ip,d6705a90,62,3,65,0.04615
device_ip,df3875c4,64,1,65,0.01538
device_ip,4696025b,57,8,65,0.12308
device_id,7a1ec78d,47,18,65,0.27692
device_ip,30d4d6e2,60,5,65,0.07692
device_ip,90b7735b,64,1,65,0.01538
device_ip,d8e20bfe,65,0,65,0.0
device_ip,bc7ab95e,55,10,65,0.15385
device_ip,012a1fed,48,17,65,0.26154
device_ip,13fcabf2,64,1,65,0.01538
device_ip,cff10b1a,65,0,65,0.0
device_ip,efc4e80a,61,4,65,0.06154
device_ip,27aaae17,55,10,65,0.15385
device_ip,a5562080,58,7,65,0.10769
device_ip,f122543c,58,7,65,0.10769
device_ip,5923702b,52,13,65,0.2
device_ip,cc463c10,63,2,65,0.03077
device_ip,a9606bc8,50,15,65,0.23077
device_id,2812b74c,65,0,65,0.0
device_ip,e3838d4a,65,0,65,0.0
device_ip,f86a257e,64,1,65,0.01538
device_ip,0584fa91,64,1,65,0.01538
device_ip,a67c51c0,50,15,65,0.23077
app_id,2cdb8574,52,13,65,0.2
device_ip,8cd0c73f,57,8,65,0.12308
device_ip,4db42b9e,44,21,65,0.32308
device_ip,6d1d6454,56,9,65,0.13846
device_ip,59bdf562,48,17,65,0.26154
device_ip,7d68ad4f,63,2,65,0.03077
device_ip,a6a51fd9,55,10,65,0.15385
device_ip,16e88b5e,65,0,65,0.0
device_ip,9c66c726,63,2,65,0.03077
device_ip,f8869bb3,62,3,65,0.04615
device_ip,119b8103,57,8,65,0.12308
device_ip,4fe243c3,63,2,65,0.03077
device_ip,2e0cc1c6,61,4,65,0.06154
device_ip,1c5d24a7,45,20,65,0.30769
app_id,b0d9b14f,65,0,65,0.0
device_ip,832855a0,50,15,65,0.23077
device_ip,01bac450,64,1,65,0.01538
device_ip,c6611cac,52,13,65,0.2
device_id,40d7a866,40,25,65,0.38462
device_ip,f737abc3,46,19,65,0.29231
device_id,a3271a30,65,0,65,0.0
device_ip,a6501438,64,1,65,0.01538
device_ip,e05f563d,54,11,65,0.16923
device_model,3340aeff,48,17,65,0.26154
device_ip,b5a83d9c,51,14,65,0.21538
device_ip,abe1705a,49,16,65,0.24615
device_id,dc3134f1,24,41,65,0.63077
device_ip,f26f1c46,58,7,65,0.10769
device_ip,a47e84e9,65,0,65,0.0
device_ip,170f53d1,55,10,65,0.15385
device_id,19d34f8e,65,0,65,0.0
device_ip,4fcecc5c,62,3,65,0.04615
device_ip,a741a8f0,65,0,65,0.0
device_id,bfaca9aa,65,0,65,0.0
site_domain,29118f55,58,7,65,0.10769
device_ip,6ba09089,64,1,65,0.01538
device_id,f68b60a1,60,5,65,0.07692
device_ip,cf9e0ead,59,6,65,0.09231
device_ip,c84dfbd5,56,9,65,0.13846
device_ip,8512a646,50,15,65,0.23077
device_ip,7fae4927,64,1,65,0.01538
device_ip,83a62006,30,35,65,0.53846
device_ip,4e7c71a0,60,5,65,0.07692
device_ip,267e6b3a,61,4,65,0.06154
device_ip,56b42757,54,11,65,0.16923
device_ip,b833749b,52,13,65,0.2
device_ip,c88942b7,49,16,65,0.24615
device_ip,24ec9f94,53,12,65,0.18462
device_ip,8a5c6098,65,0,65,0.0
device_ip,6fd0a9cd,55,10,65,0.15385
device_ip,e37e2eb8,45,20,65,0.30769
device_id,99a0f60f,65,0,65,0.0
device_ip,a0e69c12,50,15,65,0.23077
device_ip,7b3acb35,65,0,65,0.0
device_ip,e6cfa861,63,2,65,0.03077
device_ip,8c56a6b3,59,6,65,0.09231
device_ip,2f44d5ce,56,9,65,0.13846
device_ip,25db7ed3,38,27,65,0.41538
device_ip,0179bf85,64,1,65,0.01538
device_ip,bc52e8b8,55,10,65,0.15385
device_ip,05b70c0d,51,14,65,0.21538
device_ip,d995d70e,34,31,65,0.47692
device_ip,8206ceb4,54,11,65,0.16923
device_model,98f18714,65,0,65,0.0
device_ip,5709e64c,62,3,65,0.04615
device_ip,b63332e4,43,22,65,0.33846
device_ip,5567427a,65,0,65,0.0
device_ip,22c7f9b7,64,1,65,0.01538
device_ip,eed38457,38,27,65,0.41538
device_ip,1e3f095f,65,0,65,0.0
device_ip,c06a6c8d,55,10,65,0.15385
device_ip,973c6bfd,57,8,65,0.12308
device_ip,b2afbea5,60,5,65,0.07692
device_ip,c5673a3d,44,21,65,0.32308
device_ip,dabba9ab,63,2,65,0.03077
device_ip,7cb1f026,64,1,65,0.01538
device_ip,602b300f,58,7,65,0.10769
device_ip,99618267,49,16,65,0.24615
device_ip,48c1e3c2,51,14,65,0.21538
device_ip,2819f627,55,10,65,0.15385
device_ip,c1a84658,44,21,65,0.32308
app_id,49ce75e6,37,28,65,0.43077
site_id,3a2ab3d3,35,30,65,0.46154
device_ip,cea655a6,48,17,65,0.26154
device_ip,4637043d,60,5,65,0.07692
device_ip,8e5963a5,45,20,65,0.30769
device_ip,48e27083,55,10,65,0.15385
device_id,b8254d44,51,14,65,0.21538
device_ip,c23b10ec,53,12,65,0.18462
device_id,e038286d,65,0,65,0.0
device_ip,66db7d24,59,6,65,0.09231
device_ip,ef1344f4,65,0,65,0.0
device_ip,7f76f8c8,59,6,65,0.09231
device_id,f19d9240,65,0,65,0.0
device_model,88af39d2,56,9,65,0.13846
device_ip,dd202366,65,0,65,0.0
device_ip,ef3a6598,62,3,65,0.04615
site_id,fb14a7f9,59,6,65,0.09231
device_ip,a1d933a8,64,1,65,0.01538
device_ip,881d770a,62,3,65,0.04615
device_ip,1c8c9c23,64,1,65,0.01538
device_ip,4d18a880,64,1,65,0.01538
device_ip,a6c9126e,64,1,65,0.01538
device_ip,478591be,63,2,65,0.03077
device_ip,46c7c329,52,13,65,0.2
device_ip,b7de0d90,65,0,65,0.0
device_ip,5f0fafae,64,1,65,0.01538
device_ip,b805922b,64,1,65,0.01538
device_ip,ec788dba,51,14,65,0.21538
device_ip,90efc529,64,1,65,0.01538
device_ip,c536c490,65,0,65,0.0
device_ip,befa0cb9,60,5,65,0.07692
device_ip,110d2b14,65,0,65,0.0
device_ip,5153c21a,50,15,65,0.23077
device_ip,311b2497,44,21,65,0.32308
device_ip,b471a689,60,5,65,0.07692
device_ip,7a1b8252,64,1,65,0.01538
device_ip,9ca26758,59,6,65,0.09231
device_ip,a1f0658d,51,14,65,0.21538
device_ip,4b052bc4,44,21,65,0.32308
device_ip,8ebbd869,61,4,65,0.06154
device_ip,25315f1c,63,2,65,0.03077
device_ip,56e7ffc3,39,26,65,0.4
device_ip,349c84f5,59,6,65,0.09231
device_ip,bd1c51ee,61,4,65,0.06154
device_ip,a4be9122,65,0,65,0.0
device_ip,e7a52554,65,0,65,0.0
device_ip,69644029,63,2,65,0.03077
app_id,80e548cc,65,0,65,0.0
device_ip,fbd4caca,49,16,65,0.24615
device_ip,c3564b10,63,2,65,0.03077
device_ip,a98f04d9,45,20,65,0.30769
device_ip,bce3116e,60,5,65,0.07692
device_ip,bc932b87,65,0,65,0.0
site_domain,64aedd74,63,2,65,0.03077
device_ip,9ec92d23,46,19,65,0.29231
device_ip,454c4723,48,17,65,0.26154
device_ip,25e07c2c,57,8,65,0.12308
device_id,0847fb3d,52,13,65,0.2
device_ip,5f637593,57,8,65,0.12308
device_ip,f9deb33a,64,1,65,0.01538
device_id,f6a66ecd,58,7,65,0.10769
device_id,6ec17004,65,0,65,0.0
device_ip,64df6b5e,63,2,65,0.03077
device_ip,20ead16e,59,6,65,0.09231
device_ip,c15c2cfa,64,1,65,0.01538
device_ip,35d17f85,58,7,65,0.10769
device_ip,152b3cea,59,6,65,0.09231
device_ip,da9a8f06,57,8,65,0.12308
device_ip,0cd84738,56,9,65,0.13846
device_ip,67b488db,50,15,65,0.23077
device_ip,833b06ee,57,8,65,0.12308
device_ip,14c74aeb,53,12,65,0.18462
device_ip,f93b91fd,45,20,65,0.30769
device_ip,3717d428,65,0,65,0.0
device_ip,b0eb5658,46,19,65,0.29231
device_ip,dba96748,50,15,65,0.23077
device_ip,a5aee2ef,65,0,65,0.0
device_ip,36078145,48,17,65,0.26154
device_ip,e8692433,65,0,65,0.0
device_ip,8e6da12c,51,14,65,0.21538
device_ip,66022028,40,25,65,0.38462
device_ip,6b6bc20a,53,12,65,0.18462
device_ip,4402106b,57,8,65,0.12308
device_ip,c4750f0b,50,15,65,0.23077
device_ip,e4284efb,50,15,65,0.23077
device_ip,75383a8d,49,16,65,0.24615
device_ip,c0882732,58,7,65,0.10769
site_id,1ce2e823,64,1,65,0.01538
device_id,590df85b,65,0,65,0.0
device_ip,86deb6f7,52,13,65,0.2
device_ip,45607b53,61,4,65,0.06154
device_ip,2f5f8467,64,1,65,0.01538
device_ip,f261425f,40,25,65,0.38462
device_ip,145346f3,63,2,65,0.03077
device_ip,3c9a8028,46,19,65,0.29231
device_ip,4c86dd3a,63,2,65,0.03077
device_ip,2cb48fb2,65,0,65,0.0
device_ip,21e70faa,38,27,65,0.41538
device_ip,67d4e77d,43,22,65,0.33846
device_ip,2c9a1309,53,12,65,0.18462
device_ip,d2bf169c,65,0,65,0.0
device_ip,3390c915,59,6,65,0.09231
device_ip,5c50c5a8,53,12,65,0.18462
device_ip,c0b5ec27,57,8,65,0.12308
device_ip,46ac58e3,55,10,65,0.15385
device_ip,485fdce2,42,23,65,0.35385
device_ip,3674a178,55,10,65,0.15385
device_ip,8620a777,65,0,65,0.0
device_ip,0b5e7725,61,4,65,0.06154
site_domain,72326d2e,59,6,65,0.09231
device_ip,c92a6dbf,57,8,65,0.12308
device_ip,bc00d794,54,11,65,0.16923
device_ip,20f5545a,60,5,65,0.07692
device_ip,093acb1b,59,6,65,0.09231
device_ip,ea93ea3f,65,0,65,0.0
device_ip,cdec7d3d,63,2,65,0.03077
device_ip,e4b618ae,61,4,65,0.06154
device_ip,8f6dbff0,57,8,65,0.12308
device_ip,d3d7896a,64,1,65,0.01538
device_ip,85cea20a,41,24,65,0.36923
device_ip,6208ea25,46,19,65,0.29231
device_ip,7896ef8b,62,3,65,0.04615
device_ip,e4d279b5,65,0,65,0.0
device_ip,c7f77b81,60,5,65,0.07692
device_ip,c14857bf,62,3,65,0.04615
device_ip,700cd17b,64,1,65,0.01538
device_ip,d7db470c,59,6,65,0.09231
device_ip,ab2b2ceb,35,30,65,0.46154
device_ip,aa669c93,60,5,65,0.07692
device_ip,95e0bdfd,64,1,65,0.01538
device_id,31e1b7d0,64,1,65,0.01538
device_ip,51625c35,62,3,65,0.04615
device_ip,f1640e61,65,0,65,0.0
device_ip,99e6d6c9,56,9,65,0.13846
device_ip,71f2749a,65,0,65,0.0
device_id,cd895d88,59,6,65,0.09231
device_ip,efc747cb,51,14,65,0.21538
device_id,75f43f00,64,1,65,0.01538
device_ip,db5e8362,64,1,65,0.01538
device_ip,a2c6ec6b,53,12,65,0.18462
device_id,b3c8513b,63,2,65,0.03077
device_ip,b2c656c7,62,3,65,0.04615
device_ip,96599d9f,53,12,65,0.18462
C14,22405,63,2,65,0.03077
site_domain,c587522d,61,4,65,0.06154
device_ip,a434f17d,46,19,65,0.29231
device_ip,f49e2624,65,0,65,0.0
device_ip,3fabe118,51,14,65,0.21538
device_ip,c545133b,50,15,65,0.23077
device_id,10d10e9d,65,0,65,0.0
device_ip,4033d80e,52,13,65,0.2
device_ip,95620d5b,65,0,65,0.0
device_model,af8fb571,53,12,65,0.18462
device_ip,493b4264,58,7,65,0.10769
device_ip,df05300c,59,6,65,0.09231
device_ip,5e41cb83,43,22,65,0.33846
device_ip,a74e178f,51,14,65,0.21538
device_ip,eac368ae,63,2,65,0.03077
device_ip,9d685903,59,6,65,0.09231
device_ip,6ac055a0,52,13,65,0.2
device_ip,bf3da8a9,63,2,65,0.03077
device_ip,c919b765,51,14,65,0.21538
device_ip,23eb0273,65,0,65,0.0
device_ip,3d258caf,44,21,65,0.32308
device_ip,db4e782f,62,3,65,0.04615
device_ip,9f94bb50,53,12,65,0.18462
device_ip,c61b645b,65,0,65,0.0
device_ip,becec2ea,62,3,65,0.04615
device_ip,22a4fb07,62,3,65,0.04615
device_ip,465252fe,61,4,65,0.06154
device_ip,5031e2f1,65,0,65,0.0
device_ip,88e1f71a,49,16,65,0.24615
device_ip,82bc3189,65,0,65,0.0
device_model,ee85d284,30,35,65,0.53846
device_ip,6184165e,52,13,65,0.2
device_ip,09cd83f1,60,5,65,0.07692
device_ip,f9719d2f,46,19,65,0.29231
device_ip,66336531,54,11,65,0.16923
device_model,8a96b0ec,51,14,65,0.21538
device_ip,3afbe179,65,0,65,0.0
device_ip,6c12e6f1,48,17,65,0.26154
device_ip,8236765c,63,2,65,0.03077
device_ip,1791f6bf,51,14,65,0.21538
device_ip,b6853277,60,5,65,0.07692
device_ip,6288f1e7,62,3,65,0.04615
device_ip,7f6302c4,64,1,65,0.01538
device_ip,cf19b873,61,4,65,0.06154
device_ip,26cb19a0,55,10,65,0.15385
device_ip,2ff02f67,46,19,65,0.29231
device_ip,b020809e,46,19,65,0.29231
device_ip,40e2e80c,64,1,65,0.01538
device_id,7db0380d,54,11,65,0.16923
app_id,24682176,54,11,65,0.16923
device_ip,b4323651,50,15,65,0.23077
device_id,afc8f852,65,0,65,0.0
device_ip,31279f70,65,0,65,0.0
device_ip,ed4e59b8,57,8,65,0.12308
device_ip,7ed5546e,52,13,65,0.2
device_id,03ce889b,65,0,65,0.0
device_ip,fd1c501f,51,14,65,0.21538
device_ip,f7a96eb8,61,4,65,0.06154
device_ip,797d33de,65,0,65,0.0
device_ip,ea4f9143,46,19,65,0.29231
device_ip,b6e8f442,48,17,65,0.26154
device_ip,4fb169b5,49,16,65,0.24615
device_ip,ce95b247,51,14,65,0.21538
device_ip,f7c9a2f7,62,3,65,0.04615
device_ip,7e6748a7,47,18,65,0.27692
device_ip,3b679100,56,9,65,0.13846
device_id,4cb2e2f3,65,0,65,0.0
device_ip,e9cef37e,60,5,65,0.07692
device_ip,e8527de6,63,2,65,0.03077
device_ip,a0b737ec,60,5,65,0.07692
device_id,265072a6,38,27,65,0.41538
device_ip,92f4cd3b,31,34,65,0.52308
device_ip,a14feedb,64,1,65,0.01538
device_ip,52e722f0,53,12,65,0.18462
device_ip,e093ac4a,50,15,65,0.23077
device_ip,196aea0a,61,4,65,0.06154
